ATM,4130744.2397,319785.0495
ATM,4131830.6584,334970.6153
ATM,4132199.1202,339496.1324
ATM,4133105.3711,319881.9489
ATM,4132039.2942,409331.8292
ATM,4134028.5875,332767.626
ATM,4134289.0913,320248.8609
ATM,4134161.7186,327572.6058
ATM,4134735.3567,321450.3555
ATM,4135226.575,332055.5994
ATM,4135726.1949,333448.7812
ATM,4135232.6154,445935.519
ATM,4136807.6935,331401.1539
ATM,4137515.5343,336012.5086
ATM,4137932.0183,321216.2609
ATM,4138120.8577,642159.8524
ATM,4140023.459,317757.4676
ATM,4140261.4661,312718.7013
ATM,4140546.1971,316251.5926
ATM,4142360.3457,329633.1297
ATM,4142960.1879,313117.6654
ATM,4143086.7759,310067.215
ATM,4144964.988,310354.4451
ATM,4144170.1202,430437.2255
ATM,4146348.3637,331807.9187
ATM,4147967.7073,307996.3295
ATM,4148897.863,307107.5055
ATM,4149042.5028,306808.9157
ATM,4149531.202,302873.0639
ATM,4149543.578,310525.8454
ATM,4152832.3068,302635.2178
ATM,4150857.1508,502559.3845
ATM,4154402.2728,325730.7528
ATM,4153761.4363,424938.905
ATM,4157428.4068,326956.2607
ATM,4158395.9818,297098.3318
ATM,4158436.6455,296752.5832
ATM,4158910.5556,296632.3876
ATM,4159731.7408,295669.0243
ATM,4161112.9048,294839.9582
ATM,4164291.6086,280327.8764
ATM,4165104.1006,317595.3489
ATM,4164542.0185,417109.876
ATM,4167764.2037,289315.8421
ATM,4168243.0307,288268.6061
ATM,4169627.2059,280379.1751
ATM,4169371.6911,312890.7927
ATM,4169961.9635,409013.1324
ATM,4173183.9397,284281.5934
ATM,4171372.0758,409085.9953
ATM,4172201.011,412299.5963
ATM,4172176.651,417136.8739
ATM,4171810.6287,520679.3351
ATM,4171853.9592,520696.8697
ATM,4174871.0761,311354.8895
ATM,4173370.4379,410695.8751
ATM,4175192.5365,329687.4925
ATM,4175730.6275,317089.0021
ATM,4176615.4147,312598.4101
ATM,4176496.1295,334170.9465
ATM,4178303.2359,282370.3127
ATM,4179405.8347,281508.9782
ATM,4178894.8871,310201.0657
ATM,4179616.1946,285260.4505
ATM,4180885.9275,280409.9848
ATM,4179288.7529,399921.0744
ATM,4181528.8073,289497.9541
ATM,4181224.9471,370630.909
ATM,4183776.9814,285416.4064
ATM,4184163.4849,282244.4416
ATM,4184174.9208,282779.2054
ATM,4184225.9919,287724.5744
ATM,4183640.3902,326814.154
ATM,4184523.1802,289390.1115
ATM,4184627.7412,285424.4531
ATM,4185442.3876,284518.032
ATM,4185875.7546,286776.0347
ATM,4185853.7445,299913.9877
ATM,4186333.4656,288931.2144
ATM,4186662.0065,285631.7405
ATM,4186590.6868,288561.3534
ATM,4187023.6273,288443.7618
ATM,4184862.3025,412224.3985
ATM,4187124.9367,288781.3632
ATM,4187322.0357,299374.0889
ATM,4185601.2891,394475.1917
ATM,4187671.4614,299895.5855
ATM,4187763.3251,299909.2774
ATM,4187775.2619,299875.1933
ATM,4188319.9064,283664.2507
ATM,4188084.2859,299911.7936
ATM,4188140.4153,300207.5301
ATM,4188171.5183,298976.1534
ATM,4188678.9406,287492.9597
ATM,4188542.9221,300420.0046
ATM,4188874.7539,302410.8918
ATM,4189736.6746,324131.2455
ATM,4188694.2096,386392.823
ATM,4191825.0094,298069.0664
ATM,4194731.7036,281381.6152
ATM,4195328.9338,301148.3086
ATM,4197627.3003,313583.2274
ATM,4198193.4443,319001.8456
ATM,4198910.2796,318127.9552
ATM,4200483.4529,320829.6998
ATM,4202314.6823,278593.3014
ATM,4202702.4021,278635.4624
ATM,4202615.1855,295270.0119
ATM,4204778.4638,277832.0307
ATM,4203794.2706,388420.417
ATM,4204718.0071,345291.8474
ATM,4204320.9675,382440.8677
ATM,4206214.9628,293921.2189
ATM,4204690.2117,468006.2861
ATM,4204796.9758,469701.5962
ATM,4204877.7303,469775.7
ATM,4206688.6047,341491.4064
ATM,4207290.0693,319343.4581
ATM,4205456.7898,466448.9444
ATM,4205592.2815,466431.0505
ATM,4206604.5208,381688.9534
ATM,4207589.8215,343130.4637
ATM,4206969.3992,390732.4499
ATM,4208669.9989,348026.6029
ATM,4208105.7884,384470.3166
ATM,4209145.9967,338270.0594
ATM,4209245.0781,347855.4087
ATM,4210564.1174,385797.0687
ATM,4211935.3223,480178.1305
ATM,4217087.6737,310050.1499
ATM,4220661.8562,275733.1857
ATM,4221093.4427,386621.6415
ATM,4221119.6927,386331.6646
ATM,4224800.8161,305265.1111
ATM,4223474.7091,387039.7856
ATM,4233696.6775,312173.9098
ATM,4236651.7924,268815.7922
ATM,4235247.7051,367294.5068
ATM,4236676.7425,323134.912
ATM,4236789.2142,323121.6014
ATM,4236411.5123,386104.2947
ATM,4237789.617,323188.1182
ATM,4242989.0176,299794.0692
ATM,4245651.128,297950.3666
ATM,4246531.3607,329047.2947
ATM,4246869.5378,432153.8695
ATM,4253846.6289,373540.1665
ATM,4254164.4571,370588.6162
ATM,4257887.0386,264677.0787
ATM,4255463.7318,376231.5586
ATM,4258599.7631,260596.3264
ATM,4257053.5663,377043.7618
ATM,4260065.0704,260203.799
ATM,4258395.1692,380264.4874
ATM,4264264.5502,261518.0345
ATM,4263084.7956,375484.8653
ATM,4271509.5362,370510.3941
ATM,4272209.2946,379680.7137
ATM,4273048.2657,369642.7154
ATM,4273087.8712,369529.1751
ATM,4273164.8261,368761.645
ATM,4273057.8651,388004.6771
ATM,4274064.9762,365115.0078
ATM,4279372.2104,369039.4254
ATM,4280215.8131,370491.0579
ATM,4281422.946,365913.9753
ATM,4281916.3221,393522.7219
ATM,4282405.2821,397217.476
ATM,4282609.7087,398334.2816
ATM,4283204.9356,397373.1312
ATM,4285267.4569,387452.5869
ATM,4288255.4396,387771.4047
ATM,4291917.8147,390699.2551
ATM,4293006.1654,386019.6563
ATM,4295197.5762,388324.7127
ATM,4295254.5874,389969.0045
ATM,4296723.0829,387785.676
ATM,4297488.7255,389486.4464
ATM,4298671.9702,390720.8792
ATM,4305409.477,386871.224
ATM,4307137.7043,388013.665
ATM,4307283.7044,387975.8115
ATM,4307288.0224,387984.5506
ATM,4307942.5105,407263.2552
ATM,4308034.828,407249.5874
ATM,4308140.7545,407306.356
ATM,4308330.522,406936.382
ATM,4308346.9729,406859.3599
ATM,4315057.008,179690.6101
ATM,4308716.9407,499676.4829
ATM,4308772.4488,499650.4652
ATM,4309062.205,499468.345
ATM,4310632.5294,408433.5967
ATM,4311248.7729,405507.6179
ATM,4311278.9153,405586.9002
ATM,4311706.2726,405318.8269
ATM,4312650.9187,404970.2852
ATM,4312682.7517,405185.7147
ATM,4316306.9624,272438.1797
ATM,4317559.7456,271887.7649
ATM,4317559.3195,272017.8991
ATM,4319861.4099,254129.9011
ATM,4326242.406,247501.7938
ATM,4326395.9333,246944.0567
ATM,4327185.4088,247594.4614
ATM,4323817.4033,405370.5472
ATM,4327612.7702,247613.371
ATM,4328017.4762,246849.7101
ATM,4328021.9868,246744.1062
ATM,4330080.6423,417522.106
ATM,4330917.5422,360168.346
ATM,4333480.097,364196.8137
ATM,4337924.1219,223416.6468
ATM,4334527.4988,357856.4874
ATM,4338465.6541,223415.8286
ATM,4334956.2917,362653.4012
ATM,4335152.6026,362541.8062
ATM,4335368.2846,360016.6672
ATM,4335455.1476,357474.5732
ATM,4335505.121,359011.5236
ATM,4335509.3135,359025.4371
ATM,4335526.4471,358259.458
ATM,4335479.2752,362469.6919
ATM,4335543.1874,361803.1421
ATM,4335650.409,356876.1638
ATM,4335609.48,362454.6775
ATM,4335646.3046,362508.0786
ATM,4335903.2279,359045.4884
ATM,4335912.9985,358872.6962
ATM,4339626.9959,222740.7546
ATM,4339751.7433,222734.7773
ATM,4336186.3757,357879.6207
ATM,4336229.9898,357863.1147
ATM,4340021.4426,223441.2766
ATM,4340048.1565,223440.4876
ATM,4340157.0299,223222.6926
ATM,4337833.0163,314095.8908
ATM,4336077.0019,487395.4481
ATM,4341122.3802,222619.6562
ATM,4337053.9953,487378.8697
ATM,4337205.8751,487513.931
ATM,4337714.6678,488016.8147
ATM,4337746.8461,488028.0979
ATM,4340668.9599,480300.4148
ATM,4341498.2587,408240.9003
ATM,4341549.607,408123.143
ATM,4344190.5014,326555.9921
ATM,4344219.9451,326480.5974
ATM,4344234.2462,326436.8417
ATM,4343123.8779,408145.0749
ATM,4343227.8092,408088.4236
ATM,4343247.408,408121.4763
ATM,4343368.5,408210.999
ATM,4343939.4883,396031.7507
ATM,4344916.7103,410578.9053
ATM,4344923.2532,410589.3427
ATM,4345051.7648,410906.8666
ATM,4345148.8304,410186.9269
ATM,4345265.8581,410730.5584
ATM,4345399.3134,410517.934
ATM,4344904.2928,497882.1855
ATM,4348196.015,412213.3084
ATM,4352687.7766,223464.3619
ATM,4359431.1326,172314.3113
ATM,4354138.5888,481918.4713
ATM,4354155.298,481894.3645
ATM,4354661.8404,480847.8618
ATM,4354724.2139,482167.3037
ATM,4354725.5238,482080.2165
ATM,4354724.9569,482328.5517
ATM,4354732.1329,482593.2874
ATM,4355069.7678,484092.6152
ATM,4360170.8287,354530.2421
ATM,4360184.7636,354557.2305
ATM,4360183.9902,354658.0925
ATM,4360451.2977,353611.2423
ATM,4365762.4895,352626.4569
ATM,4374394.4889,172313.8996
ATM,4374475.5711,172317.3264
ATM,4374633.2927,172323.9922
ATM,4375039.0561,361182.4036
ATM,4375238.3625,365562.2886
ATM,4375251.164,365592.6264
ATM,4375612.6264,366527.2737
ATM,4375738.3003,366840.0385
ATM,4375869.4433,367028.9933
ATM,4375899.12,366595.0179
ATM,4376008.866,366542.7061
ATM,4378598.8577,311174.2857
ATM,4378781.2957,311347.3936
ATM,4379025.3028,310274.3145
ATM,4391822.1396,345469.9173
ATM,4399135.6999,346643.6354
ATM,4399550.6514,346057.4007
ATM,4400323.9408,344835.0784
ATM,4400799.9119,345415.0956
ATM,4400810.8035,345205.1659
ATM,4400974.6778,342281.8428
ATM,4401095.1973,342093.0401
ATM,4401176.6979,342181.3465
ATM,4401303.5164,342334.9104
ATM,4401541.7998,342470.1701
ATM,4401874.93,342639.0986
ATM,4403755.0216,312769.0692
ATM,4403762.4512,312555.6827
ATM,4403778.5678,312032.8774
ATM,4403786.6369,311975.6087
ATM,4403973.7143,311324.9178
ATM,4403255.6962,362170.3836
ATM,4403962.7174,340197.0499
ATM,4404048.2277,340305.1515
ATM,4403778.157,360670.9135
ATM,4404287.0027,341702.5323
ATM,4404518.6174,340175.1864
ATM,4404597.8781,341764.6727
ATM,4404595.2536,343790.5333
ATM,4404590.3522,344414.5761
ATM,4404451.4648,361027.7428
ATM,4404510.2463,361093.9562
ATM,4404549.9193,361172.6811
ATM,4404610.7173,361127.4916
ATM,4405281.3513,363119.5971
ATM,4406153.8843,342374.501
ATM,4406066.7865,363735.2483
ATM,4411744.622,221771.598
ATM,4408146.0704,459841.6476
ATM,4408667.6635,459893.1908
ATM,4423807.5221,313131.6
ATM,4447645.7773,176378.9445
ATM,4450003.4937,310178.9531
ATM,4450718.3285,310166.2034
ATM,4451770.5979,309549.9441
ATM,4451884.6281,309478.6627
ATM,4452021.8014,310298.6478
ATM,4464488.5339,395401.5864
ATM,4464534.8656,395424.3374
ATM,4474806.9537,306288.8159
ATM,4475269.3399,305769.661
ATM,4474794.7893,446339.1075
ATM,4475890.52,444853.074
ATM,4476143.9296,444074.0736
ATM,4476246.9897,443954.319
ATM,4480117.872,305860.3973
ATM,4482296.5756,305840.4562
ATM,4482397.3261,305042.5143
ATM,4482827.4539,305339.7937
ATM,4490147.9107,298094.1006
ATM,4493355.8845,310404.0652
ATM,4494149.642,299884.9632
ATM,4494015.0432,310397.9321
ATM,4495313.9986,299361.9118
ATM,4495437.8226,299344.9029
ATM,4495609.0902,300458.8958
ATM,4495597.0935,300949.2761
ATM,4496166.4887,295394.1269
ATM,4496173.7052,295414.6647
ATM,4496177.0189,298147.0079
ATM,4496498.9124,300681.8506
ATM,4496762.6749,297575.6223
ATM,4496777.1184,297739.562
ATM,4496796.2671,297689.238
ATM,4496947.8074,297756.9048
ATM,4497022.2046,297923.3127
ATM,4497063.0508,297851.5472
ATM,4497169.4775,297697.6744
ATM,4502723.3263,148892.3161
ATM,4497222.8106,301250.2671
ATM,4497231.9493,301032.7526
ATM,4497522.3754,297717.4224
ATM,4497614.5258,300358.3741
ATM,4504142.8627,148232.8104
ATM,4504142.6122,148898.1627
ATM,4504242.1262,148064.3735
ATM,4500061.0086,298532.5782
ATM,4507767.835,300337.9153
ATM,4513871.5114,252502.3179
ATM,4524307.0687,150506.5007
ATM,4524617.2234,147188.2125
ATM,4524634.0289,148494.9674
ATM,4524768.0137,147061.6826
ATM,4524721.7522,148499.9849
ATM,4524770.4842,150525.0231
ATM,4526590.9354,149913.0645
ATM,4526643.7865,149104.1452
ATM,4526827.8107,148512.1506
ATM,4526857.1288,148317.248
ATM,4526970.6651,148622.1712
ATM,4527056.5055,148385.966
ATM,4527163.1418,150267.6002
ATM,4533765.4395,155523.3664
ATM,4533819.2047,155540.2474
ATM,4534098.8345,155536.4127
ATM,4534193.1521,155567.0206
ATM,4534247.9494,155585.6392
ATM,4528801.288,359563.8507
ATM,4528807.4299,359708.1559
ATM,4538055.6044,156014.5239
ATM,4540192.6918,194175.4128
ATM,4542196.3651,379058.3483
ATM,4542977.516,379384.2328
ATM,4566292.738,309354.9041
ATM,4566492.3849,309455.8079
ATM,4577582.4417,305976.3543
ATM,4577850.3842,306473.7703
ATM,4577919.9016,306242.647
ATM,4577988.7379,306453.9915
ATM,4589412.0762,300709.8668
ATM,4590525.4946,300683.6369
ATM,4590588.7609,300687.0532
ATM,4590784.0296,300579.4893
ATM,4595325.008,258228.2561
ATM,4594601.0178,454692.0993
ATM,4594812.0235,454695.9283
ATM,4595048.616,454693.2366
ATM,4607596.7726,162694.1254
ATM,4624472.918,280442.8794
ATM,4625098.376,280641.1323
ATM,4625132.6328,280648.0124
ATM,4625234.8056,280724.4353
ATM,4632574.74,150873.1103
ATM,4632587.7744,150857.0681
ATM,4632655.7096,150857.0524
ATM,4632705.9083,150923.7193
ATM,4632756.7714,150999.591
ATM,4633119.0468,150947.2429
ATM,4634417.7475,149784.2613
ATM,4634848.3015,219540.0904
ATM,4651470.8016,156056.4406
ATM,4647834.6223,377567.4554
Bank,3626585.2708,766223.0643
Bank,3628108.5441,786893.4201
Bank,3628066.3462,776966.7395
Bank,3628570.1076,787874.9465
Bank,3628690.0385,770921.1095
Bank,3628925.2816,760385.3726
Bank,3630695.3037,766698.1595
Bank,3631650.7701,780669.0254
Bank,3631766.7925,779587.7792
Bank,3632173.7496,780430.9347
Bank,3635426.714,783518.1309
Bank,3640953.2643,914951.3319
Bank,3636693.1775,768611.4863
Bank,3637698.0403,768977.0003
Bank,3637716.8328,768810.555
Bank,3640169.8428,763497.3
Bank,3641550.2265,760786.1551
Bank,3642350.9304,760959.8933
Bank,3644817.1495,769187.8823
Bank,3647419.4032,760446.5578
Bank,3651797.2674,776711.4845
Bank,3653975.3192,757213.9269
Bank,3655175.9092,762018.348
Bank,3658724.6923,769847.9784
Bank,3659173.236,773376.4472
Bank,3660593.4497,752879.19
Bank,3667519.0468,755171.3109
Bank,3669441.0372,752948.9143
Bank,3670492.2188,756813.6827
Bank,3670908.2945,760619.9837
Bank,3670903.7535,760282.8436
Bank,3671980.5355,762016.9042
Bank,3672251.4512,771093.6218
Bank,3675524.6262,749069.735
Bank,3675779.8266,749367.5936
Bank,3677574.3103,756019.7453
Bank,3706068.5143,723294.6373
Bank,3709835.6795,769638.5804
Bank,3709872.3854,769680.363
Bank,3708932.1738,711502.7296
Bank,3713683.0492,769334.7071
Bank,3714480.9643,763898.0401
Bank,3717519.0241,765582.3681
Bank,3716492.1626,714894.5786
Bank,3717846.4162,761153.1486
Bank,3717792.5677,720170.0599
Bank,3720095.0327,717248.2699
Bank,3720001.146,711243.9457
Bank,3720206.3166,717211.3784
Bank,3720624.4996,713532.2912
Bank,3722039.1822,767034.7361
Bank,3720725.619,697879.5159
Bank,3722131.4981,701702.0311
Bank,3723668.4919,713143.2893
Bank,3726105.3497,723638.09
Bank,3727499.5634,693037.7241
Bank,3728367.8648,697952.1547
Bank,3728617.3169,701559.2102
Bank,3730196.7026,753858.0931
Bank,3729097.6094,705307.898
Bank,3729156.2844,698613.3412
Bank,3729087.9128,689764.2445
Bank,3729944.2735,699144.5095
Bank,3730086.6806,699213.9298
Bank,3730869.1928,716448.5151
Bank,3732023.7463,761951.3258
Bank,3730585.7723,702634.1086
Bank,3730767.7885,699248.0123
Bank,3731330.4144,706779.9453
Bank,3731266.6096,700969.0151
Bank,3732577.693,709619.9108
Bank,3732652.2585,709527.3524
Bank,3733235.5884,703380.4737
Bank,3735542.534,760144.6115
Bank,3734045.5946,696030.6867
Bank,3733829.772,682021.2425
Bank,3738432.8655,834529.2133
Bank,3738604.8368,834616.0626
Bank,3735047.7094,706567.9097
Bank,3737763.0137,780727.185
Bank,3736578.6889,692823.1666
Bank,3741037.4793,842602.4638
Bank,3736810.0101,676057.6366
Bank,3738470.0375,735904.974
Bank,3738249.6028,648796.3067
Bank,3738935.3078,678094.7875
Bank,3743558.7445,842798.8246
Bank,3740513.0988,697586.9057
Bank,3740585.6055,660585.2872
Bank,3740623.0523,661029.4476
Bank,3741321.8044,678591.4585
Bank,3745693.4307,832937.5824
Bank,3742281.0648,702917.3534
Bank,3741440.3885,653665.3779
Bank,3742259.4892,695181.938
Bank,3741588.5576,654731.2556
Bank,3742797.879,696105.0371
Bank,3747070.4993,822109.6389
Bank,3743323.0953,669675.5149
Bank,3743444.8316,667586.1037
Bank,3744130.5389,696032.2252
Bank,3744159.419,696087.2258
Bank,3743530.1445,652091.2508
Bank,3743792.9847,652706.7404
Bank,3744240.0644,675212.8409
