incident_id	incident_datetime	incident_type_primary	latitude	longitude	hour_of_day	day_of_week
835,562,983	03/01/2018 01:03:55 PM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.32908354	-121.8947864	13	Thursday
835,562,981	03/01/2018 01:06:00 PM	RECOVERED VEHICLE	37.3373464	-121.8641873	13	Thursday
835,562,979	03/01/2018 01:09:15 PM	UNKNOWN TYPE 911 CALL	37.3322939	-122.0341925	13	Thursday
835,562,966	03/01/2018 01:39:54 PM	WELFARE CHECK	37.38961518	-121.8281023	13	Thursday
835,562,955	03/01/2018 01:59:30 PM	UNKNOWN TYPE 911 CALL	37.36508038	-122.1032114	13	Thursday
835,562,954	03/01/2018 02:01:31 PM	VEHICLE STOP	37.31340577	-122.0361089	14	Thursday
835,562,952	03/01/2018 02:07:45 PM	RECOVERED VEHICLE	37.33865781	-121.8706785	14	Thursday
835,562,951	03/01/2018 02:10:17 PM	VEHICLE STOP	37.41690459	-121.9170895	14	Thursday
835,562,947	03/01/2018 02:25:42 PM	VEHICLE STOP	37.30793368	-122.0494762	14	Thursday
835,571,497	03/01/2018 02:35:50 PM	VEHICLE STOP	37.32330861	-122.0684367	14	Thursday
835,571,496	03/01/2018 02:38:39 PM	TRESPASSING	37.38808765	-122.1671157	14	Thursday
835,571,492	03/01/2018 02:46:46 PM	VEHICLE STOP	37.37048738	-121.914901	14	Thursday
835,571,491	03/01/2018 02:47:24 PM	BRANDISHING A WEAPON	37.34232741	-121.9098266	14	Thursday
835,571,483	03/01/2018 03:02:27 PM	ALARM, AUDIBLE	37.34265978	-121.9245916	15	Thursday
835,571,474	03/01/2018 03:11:43 PM	THEFT	37.29597313	-122.0046354	15	Thursday
835,571,473	03/01/2018 03:12:56 PM	WELFARE CHECK	37.32922473	-121.9009116	15	Thursday
835,571,469	03/01/2018 03:16:00 PM	WELFARE CHECK	37.32531593	-122.0592265	15	Thursday
835,613,706	03/01/2018 03:39:47 PM	ASSAULT AND BATTERY	37.03740131	-121.5730954	15	Thursday
835,571,448	03/01/2018 04:11:00 PM	TRAFFIC HAZARD	37.01737481	-121.6273036	16	Thursday
835,571,444	03/01/2018 04:14:49 PM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.10791769	-121.5999962	16	Thursday
835,571,440	03/01/2018 04:27:56 PM	ABANDONED VEHICLE	37.3703766	-121.8293089	16	Thursday
835,571,438	03/01/2018 04:35:52 PM	HIT AND RUN  PROPERTY DAMAGE ONLY	37.28181649	-122.0032849	16	Thursday
835,571,436	03/01/2018 04:36:10 PM	DISTURBANCE	37.02803064	-121.6384944	16	Thursday
835,571,434	03/01/2018 04:45:45 PM	Other	37.30795401	-122.0331083	16	Thursday
835,571,429	03/01/2018 04:55:47 PM	VEHICLE ACCIDENT, UNKNOWN INJURIES	37.32361618	-122.0684432	16	Thursday
835,571,422	03/01/2018 05:27:17 PM	ALARM, AUDIBLE	37.3782418	-122.1326133	17	Thursday
835,571,418	03/01/2018 05:41:39 PM	SUSPICIOUS PERSON WITH A WEAPON	37.35030033	-121.8439869	17	Thursday
835,592,127	03/01/2018 05:47:33 PM	ALARM, AUDIBLE	37.25623427	-122.043835	17	Thursday
835,571,411	03/01/2018 05:55:39 PM	VEHICLE STOP	37.374696	-122.1429991	17	Thursday
835,592,122	03/01/2018 06:11:55 PM	UNKNOWN TYPE 911 CALL	37.28074598	-122.0083508	18	Thursday
835,592,120	03/01/2018 06:15:08 PM	MEET THE CITIZEN	37.31998813	-121.997862	18	Thursday
835,592,110	03/01/2018 06:37:24 PM	ALARM, AUDIBLE	37.26248919	-122.0167116	18	Thursday
835,613,704	03/01/2018 06:46:05 PM	VEHICLE BURGLARY	37.11914051	-121.6125084	18	Thursday
835,592,105	03/01/2018 06:50:53 PM	VEHICLE STOP	37.30992171	-121.9971445	18	Thursday
835,592,103	03/01/2018 06:59:59 PM	Other	37.04101749	-121.6079236	18	Thursday
834,686,251	02/20/2018 02:41:03 AM	VEHICLE STOP	37.308398	-122.0312949	2	Tuesday
834,734,378	02/20/2018 04:21:40 PM	Other	37.27700954	-121.9052955	16	Tuesday
835,613,703	03/01/2018 07:02:06 PM	DISTURBANCE, WEAPON	37.29095016	-122.0950554	19	Thursday
835,122,401	02/24/2018 06:21:44 PM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.15123677	-121.74691	18	Saturday
835,122,396	02/24/2018 06:44:37 PM	PEDESTRIAN STOP	37.2418752	-121.9711836	18	Saturday
834,483,303	02/17/2018 10:01:12 PM	Other	37.36006917	-121.8123678	22	Saturday
835,592,098	03/01/2018 07:11:30 PM	DISTURBANCE	37.36703844	-121.8257393	19	Thursday
835,592,092	03/01/2018 07:24:11 PM	HANDICAPPED PARKING VIOLATION	37.33604101	-122.0047198	19	Thursday
835,592,081	03/01/2018 07:44:11 PM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.32341016	-121.8978792	19	Thursday
835,592,070	03/01/2018 08:36:32 PM	VEHICLE STOP	37.3230263	-122.0042858	20	Thursday
835,592,068	03/01/2018 08:41:20 PM	RECKLESS DRIVING	37.34711306	-122.1191686	20	Thursday
835,592,065	03/01/2018 08:50:18 PM	VEHICLE ACCIDENT, UNKNOWN INJURIES	37.15706659	-121.9812888	20	Thursday
835,592,062	03/01/2018 08:57:00 PM	VEHICLE STOP	37.31831853	-121.9256064	20	Thursday
835,592,054	03/01/2018 09:32:23 PM	ALARM, AUDIBLE	37.27743317	-122.0293203	21	Thursday
835,613,699	03/01/2018 09:52:31 PM	DISTURBANCE	37.16163584	-121.9814135	21	Thursday
835,613,698	03/01/2018 09:54:45 PM	VEHICLE STOP	37.33525096	-121.8887098	21	Thursday
835,613,696	03/01/2018 09:59:05 PM	VEHICLE STOP	37.37560605	-121.8337041	21	Thursday
835,122,335	02/24/2018 09:10:32 PM	VEHICLE STOP	37.36100539	-121.8265613	21	Saturday
834,807,902	02/21/2018 11:37:11 AM	ALARM, AUDIBLE	37.27948311	-122.0290528	11	Wednesday
834,807,900	02/21/2018 11:42:29 AM	VEHICLE STOP	37.25842811	-121.920685	11	Wednesday
834,495,084	02/18/2018 12:21:12 AM	DISTURNACE, PARTY	37.36339035	-121.8152823	0	Sunday
834,495,080	02/18/2018 12:33:18 AM	DISTURNACE, PARTY	37.31984794	-121.9380167	0	Sunday
835,613,690	03/01/2018 10:12:30 PM	HIT AND RUN  PROPERTY DAMAGE ONLY	37.34173721	-122.0933185	22	Thursday
835,613,686	03/01/2018 10:30:38 PM	RECOVERED VEHICLE	37.33511426	-121.8916655	22	Thursday
835,613,682	03/01/2018 10:39:45 PM	INDECENT EXPOSURE	37.39968017	-122.1086713	22	Thursday
835,613,681	03/01/2018 10:42:24 PM	UNKNOWN TYPE 911 CALL	37.27236317	-121.9926462	22	Thursday
835,613,679	03/01/2018 10:45:12 PM	STOLEN VEHICLE	37.07763081	-121.6126124	22	Thursday
835,613,678	03/01/2018 10:53:14 PM	UNKNOWN TYPE 911 CALL	37.26747374	-122.0330347	22	Thursday
835,613,669	03/01/2018 11:18:39 PM	WELFARE CHECK	37.32346831	-121.9274587	23	Thursday
835,613,663	03/01/2018 11:35:57 PM	RECKLESS DRIVING	37.23065582	-121.7465502	23	Thursday
835,613,659	03/01/2018 11:52:41 PM	UNKNOWN TYPE 911 CALL	37.17546472	-121.8625083	23	Thursday
835,613,654	03/02/2018 12:01:29 AM	RECKLESS DRIVING	37.31579425	-121.9169951	0	Friday
835,613,651	03/02/2018 12:09:07 AM	VEHICLE STOP	37.30688303	-121.9292396	0	Friday
835,613,649	03/02/2018 12:19:52 AM	VEHICLE STOP	37.31778694	-122.0239211	0	Friday
835,613,644	03/02/2018 01:00:56 AM	VEHICLE STOP	37.29662065	-122.0404056	1	Friday
835,613,641	03/02/2018 01:10:52 AM	VEHICLE STOP	37.36845484	-121.8352627	1	Friday
835,613,637	03/02/2018 01:43:26 AM	VEHICLE STOP	37.39011824	-121.8549619	1	Friday
835,625,520	03/02/2018 02:14:20 AM	MISCELLANEOUS TOW REQUEST	37.31277052	-122.0413918	2	Friday
835,613,629	03/02/2018 02:20:42 AM	DRUNK IN PUBLIC	37.4264314	-122.1673867	2	Friday
835,613,623	03/02/2018 02:41:08 AM	VEHICLE STOP	37.342973	-121.8059783	2	Friday
835,613,621	03/02/2018 02:46:47 AM	VEHICLE STOP	37.3359878	-121.7995613	2	Friday
835,625,508	03/02/2018 05:38:07 AM	ALARM, AUDIBLE	37.38495658	-122.1661164	5	Friday
835,795,889	03/02/2018 06:25:25 AM	DISTURBANCE	37.41063708	-122.0254378	6	Friday
835,650,418	03/02/2018 07:01:29 AM	VEHICLE STOP	37.40171005	-121.9078838	7	Friday
835,650,412	03/02/2018 07:27:13 AM	STOLEN VEHICLE	37.36184498	-121.8151863	7	Friday
835,986,657	03/04/2018 11:48:53 PM	VEHICLE STOP	37.31079624	-121.9143901	23	Sunday
834,831,174	02/21/2018 03:05:47 PM	Other	37.32457349	-121.8314864	15	Wednesday
835,650,402	03/02/2018 08:11:14 AM	VEHICLE STOP	37.30914199	-122.0495013	8	Friday
835,650,401	03/02/2018 08:11:26 AM	UNKNOWN TYPE 911 CALL	37.31436917	-122.0441072	8	Friday
835,785,477	03/02/2018 08:17:40 AM	Other	37.3091868	-121.8241287	8	Friday
835,650,396	03/02/2018 08:31:14 AM	CORONER'S CASE	37.39138089	-121.8130214	8	Friday
835,650,395	03/02/2018 08:36:03 AM	VEHICLE STOP	37.32046148	-122.0534848	8	Friday
835,650,381	03/02/2018 09:20:01 AM	ALARM, AUDIBLE	37.32134631	-122.0629614	9	Friday
835,650,376	03/02/2018 09:34:02 AM	ABANDONED VEHICLE	37.25840166	-122.0270755	9	Friday
835,785,465	03/02/2018 10:08:07 AM	VEHICLE STOP	37.31630429	-122.0280866	10	Friday
835,986,656	03/04/2018 11:53:54 PM	VEHICLE STOP	37.33123547	-121.9329387	23	Sunday
835,785,460	03/02/2018 10:13:31 AM	ABANDONED VEHICLE	37.30533404	-122.0501788	10	Friday
835,785,456	03/02/2018 10:21:13 AM	DRUNK IN PUBLIC	37.35202507	-121.9361932	10	Friday
835,785,455	03/02/2018 10:22:23 AM	ALARM, AUDIBLE	37.33270905	-122.0416999	10	Friday
835,785,453	03/02/2018 10:28:13 AM	VEHICLE STOP	37.31576057	-121.9747013	10	Friday
835,785,451	03/02/2018 10:30:59 AM	UNKNOWN TYPE 911 CALL	37.35381039	-122.1300493	10	Friday
835,785,449	03/02/2018 10:36:57 AM	Other	37.33949434	-121.8540095	10	Friday
835,785,432	03/02/2018 11:10:11 AM	VEHICLE STOP	37.30180058	-122.0494179	11	Friday
835,785,431	03/02/2018 11:14:39 AM	ABANDONED VEHICLE	37.18588559	-121.7250012	11	Friday
835,785,427	03/02/2018 11:25:22 AM	TRAFFIC HAZARD	37.27426463	-122.0405294	11	Friday
835,785,426	03/02/2018 11:28:08 AM	DISTURBANCE	37.32555756	-121.8202571	11	Friday
835,795,887	03/02/2018 11:32:19 AM	VEHICLE BURGLARY	37.37345122	-121.8141172	11	Friday
835,785,423	03/02/2018 11:32:37 AM	WELFARE CHECK	37.34305639	-122.1203192	11	Friday
835,785,422	03/02/2018 11:36:11 AM	CORONER'S CASE	37.24171412	-121.8337909	11	Friday
835,785,421	03/02/2018 11:37:39 AM	VEHICLE STOP	37.19575851	-121.8346203	11	Friday
835,785,416	03/02/2018 11:54:45 AM	UNKNOWN TYPE 911 CALL	37.17690649	-121.988066	11	Friday
835,785,407	03/02/2018 12:05:03 PM	PEDESTRIAN STOP	37.18227481	-121.7602998	12	Friday
835,785,397	03/02/2018 12:34:34 PM	ALARM, AUDIBLE	37.36429574	-122.1071522	12	Friday
835,785,390	03/02/2018 01:04:12 PM	DRUNK IN PUBLIC	37.40331122	-121.9767062	13	Friday
835,785,389	03/02/2018 01:10:37 PM	ABANDONED VEHICLE, BLOCKING DRIVEWAY	37.32943836	-122.0742753	13	Friday
835,785,387	03/02/2018 01:16:49 PM	BURGLARY (460)	37.36127397	-122.1073624	13	Friday
835,785,378	03/02/2018 01:47:10 PM	ALARM, AUDIBLE	37.30032775	-122.0452957	13	Friday
835,785,377	03/02/2018 01:52:15 PM	DISTURBANCE	37.33773841	-121.9181681	13	Friday
835,785,376	03/02/2018 01:53:06 PM	Other	37.34642988	-121.8764289	13	Friday
835,785,374	03/02/2018 02:13:12 PM	UNKNOWN TYPE 911 CALL	37.23712936	-122.0182245	14	Friday
835,795,879	03/02/2018 02:15:30 PM	Other	37.27663596	-121.8171593	14	Friday
835,785,371	03/02/2018 02:23:24 PM	HIT AND RUN  PROPERTY DAMAGE ONLY	37.43603739	-122.1801056	14	Friday
835,795,875	03/02/2018 02:45:52 PM	VEHICLE STOP	37.31639193	-121.9994063	14	Friday
835,795,867	03/02/2018 02:56:30 PM	TRAFFIC CONTROL	37.31609084	-122.0061753	14	Friday
835,795,859	03/02/2018 03:05:42 PM	Other	37.23701325	-121.8171488	15	Friday
835,795,856	03/02/2018 03:14:58 PM	UNKNOWN TYPE 911 CALL	37.26877962	-122.0333707	15	Friday
834,059,846	02/10/2018 06:08:17 PM	DISTURBANCE, FAMILY	37.37530772	-121.8187962	18	Saturday
834,441,696	02/16/2018 11:03:19 PM	Other	37.33768682	-121.8906126	23	Friday
834,059,835	02/10/2018 06:49:46 PM	PEDESTRIAN STOP	37.32382666	-121.9262274	18	Saturday
834,059,805	02/10/2018 07:55:45 PM	DISTURBANCE, MUSIC	37.05857836	-121.5668185	19	Saturday
834,059,802	02/10/2018 08:08:44 PM	PEDESTRIAN STOP	37.32600736	-121.8931469	20	Saturday
834,059,800	02/10/2018 08:17:22 PM	VEHICLE ACCIDENT, UNKNOWN INJURIES	37.2530046	-122.0425313	20	Saturday
834,059,797	02/10/2018 08:26:09 PM	VEHICLE STOP	37.2567217	-122.0335016	20	Saturday
834,059,795	02/10/2018 08:30:37 PM	THEFT	37.0674345	-121.6592462	20	Saturday
834,059,794	02/10/2018 08:33:08 PM	DRUNK IN PUBLIC	37.03377135	-121.5364891	20	Saturday
834,059,793	02/10/2018 08:35:36 PM	STOLEN VEHICLE	37.32114709	-121.8774421	20	Saturday
834,059,792	02/10/2018 08:39:09 PM	PEDESTRIAN STOP	37.33773608	-122.0259448	20	Saturday
834,061,243	02/07/2018 06:17:37 PM	VEHICLE STOP	37.31964582	-122.0403642	18	Wednesday
834,061,236	02/07/2018 06:30:08 PM	DISTURBANCE	37.24610699	-121.8857495	18	Wednesday
834,061,234	02/07/2018 06:35:23 PM	MEET THE CITIZEN	37.21469133	-121.9560874	18	Wednesday
834,061,231	02/07/2018 06:45:13 PM	VEHICLE STOP	37.12814866	-121.952073	18	Wednesday
834,061,224	02/07/2018 06:57:42 PM	DISTURBANCE, WEAPON	37.08694336	-121.6179617	18	Wednesday
834,061,223	02/07/2018 06:59:13 PM	VEHICLE STOP	37.33765665	-122.0630273	18	Wednesday
834,061,219	02/07/2018 07:06:48 PM	ALARM, AUDIBLE	37.34133066	-122.0981606	19	Wednesday
834,061,202	02/07/2018 07:36:58 PM	BURGLARY (460)	37.30934357	-122.0331368	19	Wednesday
834,061,194	02/07/2018 07:53:21 PM	FOUND PROPERTY	37.24358208	-121.8668752	19	Wednesday
834,061,191	02/07/2018 08:12:37 PM	WELFARE CHECK	37.30224189	-122.0505273	20	Wednesday
834,061,189	02/07/2018 08:18:05 PM	VEHICLE BURGLARY	37.32541692	-122.0084957	20	Wednesday
834,061,187	02/07/2018 08:23:44 PM	VEHICLE STOP	37.3784913	-122.0670142	20	Wednesday
834,061,183	02/07/2018 08:47:04 PM	DISTURBANCE	37.17426772	-121.8224982	20	Wednesday
834,061,180	02/07/2018 08:53:15 PM	Other	37.31538739	-121.7997533	20	Wednesday
834,061,170	02/07/2018 09:10:17 PM	RECKLESS DRIVING	37.17463642	-121.7002067	21	Wednesday
834,061,163	02/07/2018 09:32:32 PM	INJURED ANIMAL	37.16109844	-121.6971757	21	Wednesday
834,061,159	02/07/2018 09:37:19 PM	VEHICLE BURGLARY	37.33619319	-122.0351325	21	Wednesday
834,061,156	02/07/2018 09:46:28 PM	ALARM, AUDIBLE	37.26991997	-122.0287199	21	Wednesday
834,061,143	02/07/2018 10:38:44 PM	VEHICLE STOP	37.2785214	-122.0183086	22	Wednesday
834,061,118	02/08/2018 12:28:06 AM	VEHICLE STOP	37.30971207	-122.0128211	0	Thursday
834,061,112	02/08/2018 12:50:26 AM	PEDESTRIAN STOP	37.34233733	-121.8924537	0	Thursday
834,061,107	02/08/2018 01:02:25 AM	ALARM, AUDIBLE	37.32036253	-122.0671024	1	Thursday
834,061,104	02/08/2018 01:11:55 AM	Other	37.38023544	-121.8265931	1	Thursday
834,061,103	02/08/2018 01:13:34 AM	Other	37.31844201	-122.076348	1	Thursday
834,061,097	02/08/2018 02:03:24 AM	VEHICLE STOP	37.31077451	-122.0066871	2	Thursday
834,061,095	02/08/2018 02:18:39 AM	VEHICLE STOP	37.33736029	-121.9919838	2	Thursday
834,061,093	02/08/2018 02:23:19 AM	DISTURBANCE	37.25572594	-121.9303239	2	Thursday
834,061,082	02/08/2018 03:48:24 AM	VEHICLE ACCIDENT, UNKNOWN INJURIES	37.18475743	-121.6970734	3	Thursday
834,061,079	02/08/2018 05:52:09 AM	TRESPASSING	37.32621823	-121.8927381	5	Thursday
834,061,078	02/08/2018 06:03:38 AM	ALARM, SILENT	37.41263113	-122.0630132	6	Thursday
834,061,067	02/08/2018 07:31:07 AM	ALARM, AUDIBLE	37.35776748	-122.1484077	7	Thursday
834,061,061	02/08/2018 07:42:39 AM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.37414149	-121.9284273	7	Thursday
834,061,059	02/08/2018 07:53:16 AM	VEHICLE STOP	37.36694386	-122.1337774	7	Thursday
834,061,055	02/08/2018 08:00:26 AM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.31008289	-122.0166457	8	Thursday
834,061,053	02/08/2018 08:13:56 AM	THEFT	37.29373828	-122.0047623	8	Thursday
834,061,050	02/08/2018 08:17:07 AM	TRAFFIC CONTROL	37.32963117	-122.0256417	8	Thursday
834,061,049	02/08/2018 08:19:01 AM	ALARM, AUDIBLE	37.37574297	-122.1202712	8	Thursday
834,061,048	02/08/2018 08:19:33 AM	VEHICLE STOP	37.326586	-122.0221744	8	Thursday
834,061,029	02/08/2018 08:53:16 AM	VEHICLE STOP	37.37798452	-122.1170843	8	Thursday
834,061,025	02/08/2018 09:01:17 AM	ALARM, SILENT	37.26752343	-122.025234	9	Thursday
834,061,018	02/08/2018 09:05:16 AM	ALARM, AUDIBLE	37.30635237	-122.0452483	9	Thursday
834,061,016	02/08/2018 09:07:59 AM	VEHICLE STOP	37.39397098	-122.1420461	9	Thursday
834,061,015	02/08/2018 09:08:59 AM	VEHICLE STOP	37.24816596	-122.0127448	9	Thursday
834,061,014	02/08/2018 09:12:16 AM	MISCELLANEOUS TOW REQUEST	37.00328799	-121.556444	9	Thursday
834,061,001	02/08/2018 09:39:21 AM	ALARM, AUDIBLE	37.33767858	-122.0642662	9	Thursday
834,060,999	02/08/2018 09:48:59 AM	ALARM, AUDIBLE	37.30173605	-122.0342874	9	Thursday
834,060,973	02/08/2018 10:37:57 AM	TRAFFIC HAZARD	37.24569387	-122.012523	10	Thursday
834,060,971	02/08/2018 10:44:40 AM	ABANDONED VEHICLE	37.24324847	-121.9478479	10	Thursday
834,060,967	02/08/2018 10:54:49 AM	PEDESTRIAN STOP	37.32122164	-122.0094084	10	Thursday
834,060,961	02/08/2018 10:57:50 AM	ALARM, AUDIBLE	37.23344446	-122.003859	10	Thursday
834,060,959	02/08/2018 11:02:13 AM	TRAFFIC HAZARD	37.25064305	-121.8362866	11	Thursday
834,060,951	02/08/2018 11:14:51 AM	VEHICLE STOP	37.39059976	-121.8410288	11	Thursday
834,060,939	02/08/2018 11:30:09 AM	MEET THE CITIZEN	37.38176154	-122.1128978	11	Thursday
834,060,933	02/08/2018 11:40:52 AM	PEDESTRIAN STOP	37.40696352	-121.8867727	11	Thursday
834,060,924	02/08/2018 11:52:31 AM	PETTY THEFT	37.42296733	-122.155565	11	Thursday
834,060,918	02/08/2018 12:13:06 PM	ABANDONED VEHICLE	37.40620621	-121.8482987	12	Thursday
834,060,916	02/08/2018 12:16:11 PM	WELFARE CHECK	37.32636839	-121.9810674	12	Thursday
834,060,915	02/08/2018 12:18:12 PM	ALARM, AUDIBLE	37.35846459	-122.1097107	12	Thursday
834,060,911	02/08/2018 12:28:53 PM	BRANDISHING A WEAPON	37.08604175	-121.6059148	12	Thursday
834,060,896	02/08/2018 01:03:34 PM	VEHICLE STOP	37.25672228	-121.9924372	13	Thursday
834,060,890	02/08/2018 01:12:56 PM	VEHICLE STOP	37.31337181	-121.9201474	13	Thursday
834,060,888	02/08/2018 01:17:58 PM	VEHICLE STOP	37.31832138	-122.028231	13	Thursday
834,060,873	02/08/2018 01:50:43 PM	UNKNOWN TYPE 911 CALL	37.33915731	-122.0876904	13	Thursday
834,060,871	02/08/2018 01:52:46 PM	PEDESTRIAN STOP	37.33542043	-121.8859954	13	Thursday
834,060,866	02/08/2018 01:57:28 PM	VEHICLE STOP	37.28298473	-122.0000084	13	Thursday
834,060,863	02/08/2018 02:03:48 PM	VEHICLE STOP	37.31378508	-122.0661735	14	Thursday
834,060,862	02/08/2018 02:04:24 PM	VEHICLE STOP	37.31567026	-122.0431367	14	Thursday
834,060,850	02/08/2018 02:14:19 PM	PETTY THEFT	36.9758524	-121.5544832	14	Thursday
834,060,847	02/08/2018 02:21:05 PM	PEDESTRIAN STOP	37.31631394	-121.9956218	14	Thursday
834,060,831	02/08/2018 02:48:01 PM	ALARM, AUDIBLE	37.25054988	-122.0286333	14	Thursday
834,060,819	02/08/2018 03:05:58 PM	PEDESTRIAN STOP	37.32015958	-121.8763922	15	Thursday
834,060,800	02/08/2018 03:38:37 PM	ASSAULT AND BATTERY	37.31072881	-121.9294507	15	Thursday
834,060,797	02/08/2018 03:43:59 PM	TRESPASSING	37.27438585	-121.861389	15	Thursday
834,060,793	02/08/2018 03:53:51 PM	Other	37.34485323	-121.9235669	15	Thursday
834,060,789	02/08/2018 03:59:18 PM	Other	37.22407487	-122.0357866	15	Thursday
834,060,788	02/08/2018 04:00:06 PM	PARKING VIOLATION	37.32698296	-121.926666	16	Thursday
834,060,775	02/08/2018 04:19:45 PM	PEDESTRIAN STOP	37.43840263	-121.8697894	16	Thursday
834,060,767	02/08/2018 04:30:12 PM	Other	37.40861119	-121.8704479	16	Thursday
834,060,764	02/08/2018 04:36:17 PM	ALARM, AUDIBLE	37.25937479	-122.0185729	16	Thursday
834,060,760	02/08/2018 04:50:44 PM	Other	37.37081013	-121.8708555	16	Thursday
834,060,754	02/08/2018 05:00:58 PM	VEHICLE STOP	37.39732667	-122.1368179	17	Thursday
834,060,752	02/08/2018 05:07:27 PM	THEFT	37.05303506	-121.6072787	17	Thursday
834,060,751	02/08/2018 05:07:43 PM	T/C, MAJOR INJURIES	37.01404117	-121.5736176	17	Thursday
834,060,749	02/08/2018 05:10:24 PM	VANDALISM TO A VEHICLE	37.37460579	-121.9723871	17	Thursday
834,060,748	02/08/2018 05:10:35 PM	Other	37.3537944	-121.8768743	17	Thursday
834,060,739	02/08/2018 05:23:58 PM	VEHICLE STOP	37.37191481	-121.8280973	17	Thursday
834,060,738	02/08/2018 05:29:59 PM	Other	37.32784159	-121.883	17	Thursday
834,060,731	02/08/2018 05:44:23 PM	Other	37.33159229	-121.8817279	17	Thursday
834,060,728	02/08/2018 05:51:23 PM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.30893305	-122.0403498	17	Thursday
834,060,722	02/08/2018 06:13:45 PM	ABANDONED VEHICLE	37.37830285	-121.8150286	18	Thursday
834,059,786	02/10/2018 08:50:36 PM	VEHICLE STOP	37.00184481	-121.5492665	20	Saturday
834,059,781	02/10/2018 09:00:48 PM	VEHICLE STOP	37.33062966	-122.0360502	21	Saturday
834,059,780	02/10/2018 09:02:43 PM	PEDESTRIAN STOP	37.25136667	-121.829668	21	Saturday
834,059,779	02/10/2018 09:03:02 PM	PEDESTRIAN STOP	37.32345525	-121.9301068	21	Saturday
834,059,772	02/10/2018 09:12:25 PM	VEHICLE STOP	37.36097435	-121.8110073	21	Saturday
834,059,768	02/10/2018 09:23:48 PM	VEHICLE STOP	37.32344044	-121.9328924	21	Saturday
834,059,767	02/10/2018 09:26:12 PM	VEHICLE STOP	37.24634965	-121.8029174	21	Saturday
834,059,766	02/10/2018 09:26:25 PM	DISTURBANCE, JUVENILE	37.26752478	-122.0236531	21	Saturday
834,059,763	02/10/2018 09:27:06 PM	VEHICLE STOP	37.35934791	-121.8134906	21	Saturday
834,059,751	02/10/2018 09:48:20 PM	ALARM, AUDIBLE	37.31219335	-121.9973619	21	Saturday
834,059,746	02/10/2018 09:57:32 PM	PEDESTRIAN STOP	37.27556766	-121.8777713	21	Saturday
834,059,742	02/10/2018 10:03:49 PM	PEDESTRIAN STOP	37.35761003	-121.8161096	22	Saturday
834,059,733	02/10/2018 10:22:50 PM	VEHICLE STOP	37.37152749	-121.8229969	22	Saturday
834,059,732	02/10/2018 10:33:36 PM	DISTURNACE, PARTY	37.08925979	-121.5772318	22	Saturday
834,059,726	02/10/2018 10:55:14 PM	DISTURBANCE, FIRECRACKERS	37.3623953	-121.8168133	22	Saturday
834,059,724	02/10/2018 10:57:08 PM	VEHICLE STOP	37.08934139	-121.5668448	22	Saturday
834,059,721	02/10/2018 11:10:22 PM	VEHICLE STOP	37.31826951	-121.9296293	23	Saturday
834,059,715	02/10/2018 11:23:17 PM	DISTURBANCE, FIGHT	37.36303383	-121.8181666	23	Saturday
834,059,713	02/10/2018 11:30:59 PM	DISTURNACE, PARTY	37.32611558	-122.0392594	23	Saturday
834,059,712	02/10/2018 11:38:35 PM	WELFARE CHECK	37.37099524	-121.8285283	23	Saturday
834,059,695	02/11/2018 12:55:21 AM	VEHICLE STOP	37.39090666	-122.1624278	0	Sunday
834,059,691	02/11/2018 12:59:58 AM	MISDEMEANOR DUI	37.39003588	-122.0803725	0	Sunday
834,059,688	02/11/2018 01:04:12 AM	STOLEN VEHICLE	37.36274478	-121.8296548	1	Sunday
834,059,686	02/11/2018 01:08:48 AM	DISTURBANCE	37.10625932	-121.6048757	1	Sunday
834,059,682	02/11/2018 01:32:35 AM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.36535806	-122.103596	1	Sunday
834,059,679	02/11/2018 01:55:47 AM	PEDESTRIAN STOP	37.38926018	-121.876048	1	Sunday
834,059,671	02/11/2018 02:30:41 AM	MALICIOUS MISCHIEF	37.2586406	-121.9267027	2	Sunday
834,059,669	02/11/2018 02:45:54 AM	DISTURBANCE, EXCESSIVE NOISE	37.3217082	-122.0189452	2	Sunday
834,059,664	02/11/2018 03:05:17 AM	VEHICLE STOP	37.38116539	-121.8495676	3	Sunday
834,059,662	02/11/2018 03:13:43 AM	VEHICLE STOP	37.12080416	-121.6217938	3	Sunday
834,059,654	02/11/2018 03:54:41 AM	PEDESTRIAN STOP	37.34553888	-121.8335114	3	Sunday
834,059,651	02/11/2018 04:15:49 AM	VEHICLE STOP	37.32160871	-121.9143196	4	Sunday
834,059,641	02/11/2018 05:47:03 AM	ALARM	37.28531803	-122.0411697	5	Sunday
834,059,639	02/11/2018 06:37:03 AM	MINOR IN POSS OF ALCOHOL IN PUBLIC	37.42266706	-122.1720899	6	Sunday
834,059,638	02/11/2018 06:55:55 AM	ALARM, AUDIBLE	37.35416399	-122.1205945	6	Sunday
834,059,637	02/11/2018 07:02:02 AM	Other	37.29399959	-121.9674992	7	Sunday
